Age,Gender,Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Urban_or_Rural
8,Male,4.18,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
9,Female,4.18,Smartphone,True,None,Urban
16,Female,4.61,Smartphone,True,None,Rural
17,Female,3.22,Laptop,True,None,Urban
15,Male,3.39,Laptop,True,Eye Strain,Urban
15,Female,5.09,Smartphone,True,Obesity Risk,Urban
16,Female,5.52,Smartphone,True,Poor Sleep,Urban
14,Female,5.97,TV,True,Poor Sleep,Urban
16,Female,3.77,Tablet,True,None,Urban
17,Female,3.22,Smartphone,True,"Poor Sleep, Anxiety",Urban
9,Female,0.81,TV,False,None,Rural
13,Male,4.92,TV,True,"Poor Sleep, Obesity Risk",Urban
10,Male,4.65,TV,True,Poor Sleep,Urban
18,Male,3.2,Smartphone,True,"Poor Sleep, Eye Strain",Urban
13,Female,2.39,TV,False,None,Urban
10,Male,3.06,TV,True,"Eye Strain, Anxiety, Obesity Risk",Urban
15,Male,4.35,Laptop,True,Anxiety,Urban
18,Female,5.22,TV,True,"Poor Sleep, Eye Strain",Rural
11,Female,3.62,Smartphone,True,Eye Strain,Urban
17,Male,3.11,TV,True,Eye Strain,Urban
13,Male,6.83,Smartphone,True,Poor Sleep,Rural
16,Male,4.35,Laptop,True,Eye Strain,Urban
9,Female,2.88,Tablet,True,None,Urban
9,Male,10.2,Smartphone,True,Poor Sleep,Urban
14,Male,4.96,Smartphone,True,Poor Sleep,Urban
9,Male,4.92,Tablet,True,None,Urban
9,Male,2.7,Smartphone,True,None,Urban
11,Male,5.98,Smartphone,True,Poor Sleep,Urban
16,Male,5.36,Smartphone,True,"Poor Sleep, Eye Strain",Rural
15,Female,4.07,Smartphone,True,Poor Sleep,Urban
9,Male,6.63,TV,True,"Poor Sleep, Obesity Risk",Rural
15,Male,5.33,TV,True,Obesity Risk,Urban
11,Male,4.84,Smartphone,True,Anxiety,Urban
9,Female,4.14,TV,True,"Poor Sleep, Eye Strain",Rural
18,Male,5.41,TV,True,"Poor Sleep, Anxiety",Urban
17,Female,4.32,Smartphone,True,None,Rural
14,Female,4.18,TV,True,Poor Sleep,Urban
13,Male,4.29,TV,True,"Poor Sleep, Eye Strain",Urban
17,Male,6.95,TV,True,"Poor Sleep, Eye Strain",Urban
12,Female,6.21,TV,True,None,Rural
18,Male,3.24,TV,True,Anxiety,Urban
8,Female,0.1,TV,False,None,Rural
9,Female,4.72,Tablet,True,Poor Sleep,Urban
15,Female,7.34,Laptop,True,Obesity Risk,Urban
8,Female,4.58,TV,True,Poor Sleep,Rural
9,Male,3.53,Smartphone,True,Obesity Risk,Urban
12,Female,6.23,Smartphone,True,Anxiety,Urban
11,Male,5.71,Laptop,True,Eye Strain,Urban
14,Male,6.14,Smartphone,True,Obesity Risk,Urban
12,Male,3.09,Laptop,True,Anxiety,Urban
15,Male,4.99,Smartphone,True,"Poor Sleep, Anxiety",Urban
11,Female,4.99,Smartphone,True,None,Urban
13,Female,2.73,TV,False,None,Urban
11,Female,6.09,Laptop,True,None,Urban
9,Male,7.56,TV,True,"Poor Sleep, Eye Strain, Anxiety",Rural
8,Female,8.89,Smartphone,True,"Poor Sleep, Anxiety",Urban
8,Female,2.56,Tablet,True,None,Rural
15,Female,4.3,Smartphone,True,None,Urban
11,Male,5.55,Smartphone,True,None,Urban
12,Female,4.45,Smartphone,True,Poor Sleep,Rural
18,Male,2.35,Smartphone,False,None,Urban
15,Female,5.55,Laptop,True,Poor Sleep,Urban
14,Female,5.7,Smartphone,True,"Poor Sleep, Anxiety",Rural
15,Male,3.95,TV,True,Poor Sleep,Urban
15,Female,4.23,Tablet,True,None,Urban
13,Male,3.58,Laptop,True,Poor Sleep,Urban
17,Male,3.28,Smartphone,True,Eye Strain,Urban
9,Male,2.73,Tablet,True,None,Urban
13,Female,6.06,TV,True,None,Urban
8,Female,1.42,Tablet,False,None,Urban
8,Female,1.2,TV,False,None,Urban
18,Female,6.55,Laptop,True,"Poor Sleep, Eye Strain",Urban
10,Male,4.64,Tablet,True,"Poor Sleep, Eye Strain",Urban
10,Male,8.78,Smartphone,True,None,Urban
18,Female,3.72,Smartphone,True,Poor Sleep,Urban
12,Male,5.68,Smartphone,True,Obesity Risk,Urban
8,Male,5.38,Tablet,True,Obesity Risk,Rural
17,Female,4.82,Smartphone,True,Poor Sleep,Rural
13,Female,4.43,Laptop,True,Poor Sleep,Urban
14,Female,4.92,TV,True,Poor Sleep,Urban
17,Male,2.3,Smartphone,False,None,Urban
18,Female,7.03,Smartphone,True,Eye Strain,Urban
10,Female,6.8,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
11,Male,6.76,TV,True,Poor Sleep,Urban
17,Male,5.86,Smartphone,True,"Anxiety, Obesity Risk",Urban
18,Male,3.91,TV,True,"Poor Sleep, Eye Strain",Urban
17,Female,5.85,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
17,Male,2.12,Laptop,False,None,Urban
17,Female,4.44,Laptop,True,Eye Strain,Rural
17,Female,3.59,Tablet,True,Poor Sleep,Urban
10,Female,2.4,Smartphone,True,None,Urban
8,Male,4.53,TV,True,Obesity Risk,Urban
15,Male,4.47,TV,True,Poor Sleep,Urban
17,Male,5.71,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Urban
17,Female,4.55,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
9,Female,3.05,Smartphone,True,Anxiety,Urban
8,Male,2.04,TV,True,None,Rural
15,Female,5.76,Laptop,True,"Poor Sleep, Eye Strain, Anxiety",Rural
14,Female,6.03,Smartphone,True,"Poor Sleep, Eye Strain",Urban
14,Male,5.16,Smartphone,True,"Poor Sleep, Eye Strain",Rural
11,Male,3.91,Laptop,True,Poor Sleep,Urban
18,Male,4.65,Smartphone,True,None,Urban
16,Male,1.92,Smartphone,False,None,Rural
13,Male,4.67,Smartphone,True,Eye Strain,Urban
9,Female,1.65,Smartphone,False,None,Urban
8,Male,6.13,Smartphone,True,Poor Sleep,Urban
8,Female,0.95,TV,False,None,Rural
16,Male,6.85,Smartphone,True,"Poor Sleep, Eye Strain",Urban
11,Female,3.95,Laptop,True,"Poor Sleep, Eye Strain",Urban
12,Female,6.21,Smartphone,True,Poor Sleep,Rural
10,Male,2.88,TV,True,None,Urban
11,Female,5.8,Laptop,True,Poor Sleep,Urban
15,Female,4.24,Smartphone,True,None,Urban
11,Male,4.5,Tablet,True,Eye Strain,Urban
16,Male,4.84,Smartphone,True,"Poor Sleep, Eye Strain",Rural
16,Male,4.82,TV,True,Obesity Risk,Rural
13,Male,4.57,Smartphone,True,Poor Sleep,Urban
9,Female,4.91,TV,True,Eye Strain,Urban
17,Female,5.34,TV,True,"Poor Sleep, Eye Strain",Urban
18,Female,4.58,TV,True,Eye Strain,Urban
14,Female,6.05,TV,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
16,Male,6.34,TV,True,"Eye Strain, Obesity Risk",Urban
13,Male,4.21,Laptop,True,"Poor Sleep, Eye Strain",Urban
10,Female,0.26,TV,False,None,Rural
14,Male,4.19,Smartphone,True,None,Rural
12,Female,5.17,TV,True,Poor Sleep,Urban
8,Female,7.59,TV,True,None,Urban
10,Female,7.02,TV,True,None,Rural
12,Female,4.77,TV,True,"Eye Strain, Obesity Risk",Urban
14,Female,5.42,TV,True,"Poor Sleep, Anxiety",Rural
10,Female,6.7,Smartphone,True,"Poor Sleep, Eye Strain",Urban
13,Female,4.77,Laptop,True,Poor Sleep,Urban
12,Male,4.53,Tablet,True,Poor Sleep,Urban
8,Male,1.88,Smartphone,False,None,Urban
17,Female,4.93,Laptop,True,None,Urban
13,Male,4.19,Smartphone,True,"Poor Sleep, Eye Strain",Urban
15,Male,4.9,Laptop,True,None,Rural
8,Female,6.26,TV,True,Eye Strain,Rural
9,Female,4.18,Tablet,True,Poor Sleep,Urban
11,Male,3.09,Smartphone,True,"Poor Sleep, Eye Strain",Rural
9,Female,3.49,TV,True,"Poor Sleep, Eye Strain, Anxiety",Rural
18,Female,5.07,Smartphone,True,"Poor Sleep, Eye Strain",Rural
16,Male,5.67,Laptop,True,Eye Strain,Urban
17,Female,4.67,TV,True,"Poor Sleep, Eye Strain",Urban
15,Female,5.63,Smartphone,True,"Poor Sleep, Eye Strain",Urban
15,Male,3.51,Laptop,True,"Eye Strain, Obesity Risk",Urban
11,Male,3.23,Tablet,True,"Poor Sleep, Eye Strain",Urban
12,Male,4.29,Tablet,True,Poor Sleep,Rural
11,Male,5.17,Smartphone,True,"Poor Sleep, Anxiety",Urban
16,Female,7.46,Smartphone,True,None,Urban
18,Male,2.68,TV,False,None,Urban
15,Male,3.59,TV,True,Poor Sleep,Urban
9,Female,0.66,TV,False,None,Urban
8,Female,6.71,Smartphone,True,"Poor Sleep, Eye Strain",Rural
17,Male,5.52,Laptop,True,Poor Sleep,Urban
10,Female,5.23,Smartphone,True,None,Urban
16,Male,2.68,TV,False,None,Urban
10,Male,0.04,TV,False,None,Urban
16,Female,1.39,Smartphone,False,None,Rural
14,Male,4.87,Tablet,True,"Poor Sleep, Eye Strain, Anxiety",Urban
17,Male,5.11,Smartphone,True,Anxiety,Urban
8,Female,1.94,Tablet,False,None,Urban
17,Male,1.54,Smartphone,False,None,Rural
12,Female,2.69,Laptop,False,None,Urban
16,Male,5.39,Laptop,True,Eye Strain,Urban
10,Male,6.16,Smartphone,True,"Poor Sleep, Anxiety",Urban
16,Female,5.15,TV,True,"Poor Sleep, Eye Strain",Urban
12,Male,4.06,TV,True,"Poor Sleep, Obesity Risk",Rural
16,Female,3.65,TV,True,Eye Strain,Urban
17,Male,6.42,Laptop,True,"Poor Sleep, Eye Strain",Urban
13,Female,3.69,Smartphone,True,None,Urban
16,Female,3.94,Tablet,True,"Poor Sleep, Anxiety",Rural
14,Female,3.46,TV,True,"Poor Sleep, Anxiety",Urban
14,Female,3.88,Laptop,True,Poor Sleep,Urban
15,Male,4.61,Laptop,True,None,Rural
14,Female,4.62,Smartphone,True,Poor Sleep,Rural
16,Male,5.31,Smartphone,True,"Poor Sleep, Anxiety",Urban
18,Male,3.66,Tablet,True,Anxiety,Rural
16,Male,3.38,Smartphone,True,Anxiety,Rural
13,Male,5.85,Smartphone,True,Eye Strain,Urban
14,Female,4.6,Smartphone,True,None,Rural
9,Female,4.93,Tablet,True,Poor Sleep,Urban
16,Female,4.8,Smartphone,True,Poor Sleep,Urban
8,Male,4.79,TV,True,None,Rural
8,Male,0.04,TV,False,None,Rural
10,Male,2.31,TV,True,None,Rural
13,Female,6.17,Smartphone,True,Eye Strain,Rural
12,Male,5.88,TV,True,None,Urban
9,Male,6.26,TV,True,None,Urban
16,Female,3.82,Laptop,True,Poor Sleep,Rural
17,Female,6.07,Laptop,True,Poor Sleep,Urban
11,Male,4.57,TV,True,"Poor Sleep, Eye Strain",Rural
11,Male,3.71,Tablet,True,Poor Sleep,Urban
12,Female,3.25,Smartphone,True,None,Rural
15,Male,4.08,TV,True,Poor Sleep,Urban
17,Male,3.92,Smartphone,True,Eye Strain,Rural
11,Male,3.77,Smartphone,True,Poor Sleep,Urban
12,Female,4.49,Laptop,True,Poor Sleep,Urban
11,Male,3.95,TV,True,Poor Sleep,Rural
13,Male,5.29,TV,True,None,Urban
10,Female,7.81,TV,True,Poor Sleep,Urban
15,Male,1.8,Smartphone,False,None,Urban
13,Female,5.56,Smartphone,True,None,Rural
17,Female,4.13,Tablet,True,"Poor Sleep, Eye Strain",Urban
12,Female,5.64,Tablet,True,Poor Sleep,Urban
9,Female,9.65,Tablet,True,Poor Sleep,Rural
17,Female,5.59,Smartphone,True,None,Urban
17,Male,4.01,Laptop,True,"Poor Sleep, Obesity Risk",Rural
14,Female,4.12,Smartphone,True,None,Urban
9,Female,5.1,TV,True,"Poor Sleep, Eye Strain",Rural
14,Female,5.75,Tablet,True,"Poor Sleep, Obesity Risk",Rural
12,Male,4.39,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
8,Female,3.8,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
11,Male,4.82,TV,True,Eye Strain,Urban
11,Male,2.83,Smartphone,False,None,Urban
17,Female,5.17,Laptop,True,"Poor Sleep, Anxiety",Urban
14,Female,3.58,Tablet,True,None,Urban
16,Female,4.71,Laptop,True,Obesity Risk,Urban
9,Male,1.95,TV,False,None,Rural
8,Male,4.56,TV,True,Poor Sleep,Urban
9,Male,7.28,Smartphone,True,Obesity Risk,Rural
14,Female,2.81,Smartphone,False,None,Urban
17,Male,4.11,Smartphone,True,Eye Strain,Urban
13,Female,4.88,Laptop,True,Obesity Risk,Urban
11,Female,8,Smartphone,True,None,Rural
8,Female,5.84,TV,True,"Poor Sleep, Anxiety",Urban
8,Female,3.61,TV,True,Poor Sleep,Urban
12,Male,4.7,Smartphone,True,"Poor Sleep, Anxiety",Urban
8,Female,5.57,Smartphone,True,Poor Sleep,Urban
14,Female,6.51,Smartphone,True,Poor Sleep,Rural
18,Male,3.99,Smartphone,True,None,Urban
8,Male,5.74,Tablet,True,Eye Strain,Urban
9,Male,5.24,Tablet,True,Poor Sleep,Urban
18,Female,4.25,Laptop,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17,Male,6.19,TV,True,"Poor Sleep, Eye Strain",Urban
10,Female,3.81,Tablet,True,Anxiety,Rural
18,Female,4.81,Smartphone,True,None,Urban
16,Male,5,Laptop,True,"Poor Sleep, Eye Strain",Urban
17,Male,5.86,TV,True,"Anxiety, Obesity Risk",Rural
15,Female,2.72,Smartphone,False,None,Rural
12,Male,4.51,TV,True,None,Urban
18,Female,4.65,TV,True,"Poor Sleep, Obesity Risk",Rural
9,Female,9.29,TV,True,Poor Sleep,Rural
12,Male,3.62,TV,True,Eye Strain,Rural
13,Male,4.6,Smartphone,True,"Poor Sleep, Eye Strain",Rural
8,Female,4.7,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
18,Female,4.36,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
11,Male,4.03,Smartphone,True,Poor Sleep,Urban
16,Female,4.84,TV,True,None,Urban
9,Male,3.72,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
12,Male,4.79,Smartphone,True,Eye Strain,Urban
8,Female,7.35,Smartphone,True,None,Urban
11,Female,6.24,Smartphone,True,"Eye Strain, Obesity Risk",Urban
11,Female,5.69,Smartphone,True,Poor Sleep,Urban
13,Male,4.82,Laptop,True,Poor Sleep,Urban
17,Female,4.29,Laptop,True,"Poor Sleep, Obesity Risk",Urban
16,Male,4.73,TV,True,"Poor Sleep, Anxiety",Urban
10,Female,1.82,Tablet,False,None,Rural
16,Female,3.31,Smartphone,True,Poor Sleep,Urban
13,Male,1.61,Smartphone,False,None,Urban
14,Female,4.81,Smartphone,True,Poor Sleep,Rural
17,Male,2.72,TV,False,None,Rural
9,Male,0.48,Smartphone,False,None,Urban
18,Male,5.09,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
17,Male,3.71,Smartphone,True,None,Urban
13,Female,1.73,TV,False,None,Urban
13,Male,4.69,Tablet,True,"Poor Sleep, Obesity Risk",Rural
9,Female,3.13,Smartphone,True,"Poor Sleep, Anxiety",Urban
9,Male,5.99,Smartphone,True,Poor Sleep,Rural
9,Male,0.15,Tablet,False,None,Rural
17,Female,3.46,Laptop,True,None,Urban
8,Female,6.29,Tablet,True,Eye Strain,Urban
12,Male,3.25,Smartphone,True,"Poor Sleep, Eye Strain",Urban
15,Female,3.37,Smartphone,True,Poor Sleep,Urban
9,Male,3.97,TV,True,None,Urban
12,Male,4.02,Smartphone,True,None,Urban
15,Male,3.32,Smartphone,True,Eye Strain,Urban
17,Female,3.25,Tablet,True,Eye Strain,Urban
12,Female,5.25,Laptop,True,None,Urban
9,Male,5.11,Smartphone,True,Anxiety,Urban
10,Female,1.11,Smartphone,False,None,Urban
13,Female,5.93,Laptop,True,Eye Strain,Urban
18,Female,5.7,TV,True,None,Urban
18,Female,4.99,Tablet,True,"Poor Sleep, Eye Strain, Anxiety",Rural
12,Female,1.94,Laptop,False,None,Rural
18,Female,3.12,Laptop,True,"Poor Sleep, Anxiety",Urban
11,Female,3.43,Laptop,True,Eye Strain,Urban
11,Female,3.87,Laptop,True,Poor Sleep,Rural
12,Female,5.72,Smartphone,True,Obesity Risk,Urban
9,Female,0.72,Smartphone,False,None,Urban
16,Female,4.3,Laptop,True,Poor Sleep,Urban
9,Male,0.78,Smartphone,False,None,Rural
17,Female,3.55,Smartphone,True,None,Urban
9,Male,2.98,Smartphone,True,None,Rural
17,Male,1.63,Smartphone,False,None,Rural
16,Male,6.33,Smartphone,True,"Poor Sleep, Eye Strain",Urban
10,Male,6.51,TV,True,"Eye Strain, Obesity Risk",Urban
17,Male,4.21,TV,True,Obesity Risk,Urban
14,Male,3.03,TV,True,Poor Sleep,Urban
11,Male,3.09,TV,True,"Poor Sleep, Eye Strain",Rural
13,Male,4.84,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
11,Male,4.18,Smartphone,True,None,Urban
17,Male,7.78,Smartphone,True,Poor Sleep,Urban
14,Male,4,Tablet,True,Poor Sleep,Rural
8,Male,6.3,TV,True,Poor Sleep,Urban
10,Female,4.19,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
10,Male,2.08,TV,True,None,Urban
8,Female,6.94,Tablet,True,None,Urban
13,Female,5.17,Smartphone,True,Anxiety,Urban
18,Male,5.36,Tablet,True,Anxiety,Urban
16,Male,4.64,Smartphone,True,"Anxiety, Obesity Risk",Urban
15,Male,3.74,Smartphone,True,None,Urban
18,Male,4.88,Smartphone,True,Anxiety,Urban
14,Male,3.65,Smartphone,True,"Poor Sleep, Eye Strain, Obesity Risk",Urban
17,Male,4.92,Smartphone,True,Poor Sleep,Urban
15,Male,4.75,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
13,Male,4.88,TV,True,Poor Sleep,Rural
16,Male,3.85,TV,True,"Eye Strain, Obesity Risk",Urban
17,Female,4.29,Smartphone,True,"Poor Sleep, Anxiety, Obesity Risk",Rural
17,Female,5.26,Laptop,True,Anxiety,Rural
16,Male,5,Smartphone,True,"Poor Sleep, Eye Strain",Urban
11,Male,4.43,TV,True,"Eye Strain, Anxiety",Urban
14,Male,4.69,Smartphone,True,Poor Sleep,Rural
16,Female,6.37,Laptop,True,Poor Sleep,Urban
9,Male,4.43,TV,True,None,Urban
9,Male,6.34,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
16,Male,5.44,Smartphone,True,"Poor Sleep, Obesity Risk",Rural
10,Male,6.79,Smartphone,True,Eye Strain,Urban
16,Female,3.57,Smartphone,True,"Poor Sleep, Eye Strain",Urban
12,Female,3.17,Smartphone,True,"Poor Sleep, Eye Strain",Urban
13,Female,6.13,Laptop,True,Poor Sleep,Rural
9,Female,4.44,TV,True,Poor Sleep,Urban
15,Female,2.29,Laptop,False,None,Urban
18,Female,4.04,Smartphone,True,Obesity Risk,Rural
16,Female,4.35,Laptop,True,Poor Sleep,Urban
9,Male,4.38,Tablet,True,"Poor Sleep, Eye Strain",Rural
13,Female,4.81,Smartphone,True,"Poor Sleep, Eye Strain",Rural
13,Female,4.53,TV,True,Obesity Risk,Urban
15,Female,6.13,TV,True,Eye Strain,Rural
17,Female,5.69,Smartphone,True,Eye Strain,Urban
12,Female,6.23,Smartphone,True,Poor Sleep,Rural
16,Female,3.25,TV,True,Eye Strain,Urban
16,Female,4.95,Tablet,True,Poor Sleep,Urban
17,Male,5.75,TV,True,"Poor Sleep, Obesity Risk",Urban
14,Female,3.84,Tablet,True,Eye Strain,Rural
11,Male,6.28,Smartphone,True,"Poor Sleep, Anxiety, Obesity Risk",Rural
10,Male,4.51,TV,True,Eye Strain,Rural
17,Male,3.19,Laptop,True,Poor Sleep,Urban
18,Male,5.75,Tablet,True,"Anxiety, Obesity Risk",Rural
13,Male,5.17,Smartphone,True,"Eye Strain, Anxiety",Urban
10,Female,6.34,Tablet,True,Poor Sleep,Urban
9,Male,0.63,Smartphone,False,None,Urban
18,Male,5.55,Smartphone,True,"Eye Strain, Obesity Risk",Urban
16,Male,4.79,TV,True,"Poor Sleep, Obesity Risk",Rural
10,Male,4.29,TV,True,"Poor Sleep, Obesity Risk",Urban
9,Female,2.95,TV,True,None,Urban
11,Male,4.6,Laptop,True,"Poor Sleep, Anxiety",Urban
9,Female,6.21,TV,True,"Poor Sleep, Eye Strain",Urban
8,Male,2.26,Smartphone,True,None,Urban
13,Female,5.4,Smartphone,True,Poor Sleep,Rural
17,Male,5.85,TV,True,"Poor Sleep, Eye Strain, Anxiety",Urban
15,Female,4.88,Smartphone,True,"Poor Sleep, Eye Strain",Urban
17,Female,3.29,TV,True,Poor Sleep,Rural
17,Female,5.95,Laptop,True,None,Urban
9,Male,3.2,TV,True,Obesity Risk,Rural
16,Male,4.39,Smartphone,True,Anxiety,Rural
10,Male,2.09,Tablet,True,None,Urban
15,Female,5.51,Smartphone,True,Eye Strain,Urban
15,Male,6.65,Smartphone,True,None,Urban
10,Male,2.78,Tablet,True,None,Urban
10,Male,3.86,TV,True,None,Urban
13,Female,4.79,TV,True,Poor Sleep,Urban
8,Male,5.78,Tablet,True,Eye Strain,Rural
11,Male,5.71,Tablet,True,"Poor Sleep, Eye Strain",Urban
8,Female,3.73,TV,True,"Poor Sleep, Eye Strain",Urban
16,Male,3.36,Smartphone,True,None,Urban
12,Female,5.09,TV,True,None,Urban
12,Female,3.84,TV,True,"Poor Sleep, Eye Strain",Urban
18,Male,3.89,Smartphone,True,Anxiety,Urban
11,Male,1.99,Tablet,False,None,Urban
10,Female,6.87,Smartphone,True,"Poor Sleep, Anxiety",Urban
12,Female,5.16,Smartphone,True,Eye Strain,Rural
18,Male,5.22,Smartphone,True,"Poor Sleep, Anxiety",Rural
11,Female,4.54,Smartphone,True,Eye Strain,Rural
15,Male,2.59,Smartphone,False,None,Urban
11,Female,2.83,Laptop,False,None,Urban
18,Female,5.43,Smartphone,True,None,Urban
15,Female,4.32,Laptop,True,Eye Strain,Rural
13,Male,5.45,Laptop,True,None,Rural
18,Male,5.98,Smartphone,True,"Poor Sleep, Eye Strain",Urban
12,Male,6.24,TV,True,Poor Sleep,Urban
11,Female,5.05,Smartphone,True,Obesity Risk,Rural
11,Female,4.5,TV,True,Eye Strain,Urban
11,Female,4.7,Laptop,True,"Poor Sleep, Eye Strain",Urban
18,Female,3.58,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
16,Male,4.86,Laptop,True,Poor Sleep,Urban
11,Female,1.29,Laptop,False,None,Urban
16,Female,3.53,Smartphone,True,None,Urban
17,Male,3.11,Laptop,True,"Poor Sleep, Eye Strain",Urban
13,Male,4.44,TV,True,None,Urban
17,Female,4.84,Laptop,True,Poor Sleep,Urban
14,Male,5.76,TV,True,None,Rural
17,Female,4.75,TV,True,None,Urban
10,Male,5.73,Smartphone,True,Poor Sleep,Urban
15,Male,4.96,Tablet,True,Eye Strain,Urban
10,Female,2.44,TV,True,None,Rural
8,Female,6.17,Smartphone,True,"Poor Sleep, Anxiety",Rural
17,Female,3.51,Smartphone,True,Poor Sleep,Urban
12,Female,2.66,TV,False,None,Urban
9,Female,3.67,Smartphone,True,None,Urban
17,Female,5.72,Smartphone,True,"Poor Sleep, Eye Strain",Rural
13,Female,2.21,Laptop,False,None,Urban
17,Male,4.45,Smartphone,True,None,Urban
16,Male,4.76,Laptop,True,"Poor Sleep, Eye Strain",Urban
8,Male,0.21,Smartphone,False,None,Urban
11,Female,4.24,Smartphone,True,None,Urban
8,Female,7.24,Smartphone,True,"Poor Sleep, Anxiety",Urban
8,Female,1.73,Smartphone,False,None,Urban
15,Male,4.85,Smartphone,True,Poor Sleep,Urban
18,Male,3.63,TV,True,"Poor Sleep, Eye Strain, Obesity Risk",Rural
9,Male,3.63,Tablet,True,None,Urban
8,Male,6.71,TV,True,None,Urban
18,Male,5.45,Laptop,True,Poor Sleep,Urban
15,Female,4.78,Smartphone,True,None,Urban
11,Male,5.72,Laptop,True,Eye Strain,Urban
10,Male,3.51,Smartphone,True,"Poor Sleep, Anxiety",Urban
11,Female,4.52,Smartphone,True,Eye Strain,Urban
18,Male,4.14,Smartphone,True,Anxiety,Urban
12,Female,3.64,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Rural
8,Female,7.21,Tablet,True,"Poor Sleep, Obesity Risk",Rural
18,Male,4.73,Smartphone,True,Eye Strain,Urban
8,Female,7.46,TV,True,None,Rural
10,Male,4.77,Smartphone,True,None,Urban
13,Female,3.63,Tablet,True,Obesity Risk,Rural
8,Female,2.83,Tablet,True,None,Urban
18,Female,3.85,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
9,Male,8.91,Smartphone,True,Poor Sleep,Urban
14,Male,5.88,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
8,Male,10.18,Smartphone,True,Obesity Risk,Urban
14,Male,2.63,Laptop,False,None,Urban
11,Female,4.83,TV,True,Poor Sleep,Rural
17,Female,5.64,Laptop,True,None,Rural
13,Male,4.03,Smartphone,True,"Poor Sleep, Obesity Risk",Urban
15,Female,5.28,Laptop,True,"Poor Sleep, Obesity Risk",Urban
16,Male,4.33,Laptop,True,None,Rural
13,Male,2.04,Laptop,False,None,Urban
18,Male,4.48,Smartphone,True,Poor Sleep,Rural
16,Male,3.38,Laptop,True,Poor Sleep,Urban
11,Female,3.26,TV,True,"Poor Sleep, Anxiety",Urban
13,Female,4.44,Tablet,True,"Anxiety, Obesity Risk",Urban
15,Female,3.55,Smartphone,True,Poor Sleep,Urban
16,Female,6.52,Laptop,True,None,Urban
10,Female,1.67,TV,False,None,Urban
9,Male,8.61,TV,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
13,Female,3.47,TV,True,Obesity Risk,Urban
11,Female,4.63,Laptop,True,"Poor Sleep, Anxiety, Obesity Risk",Urban
8,Female,4.85,TV,True,Anxiety,Urban
15,Female,6.99,Smartphone,True,Anxiety,Urban
16,Female,2.5,Laptop,False,None,Urban
16,Male,4.91,Smartphone,True,None,Rural
9,Female,6.66,Tablet,True,"Poor Sleep, Obesity Risk",Urban
16,Female,3.89,Smartphone,True,None,Urban
14,Female,4.6,Smartphone,True,"Poor Sleep, Eye Strain, Anxiety",Urban
